306,0.560276
307,0.505101
308,0.454883
309,0.409236
310,0.367794
311,0.330215
312,0.29618
313,0.265391
314,0.237569
315,0.212458
316,0.189817
317,0.169426
318,0.151081
319,0.134595
320,0.119794
321,0.106521
322,0.0946295
323,0.0839871
324,0.0744722
325,0.0659741
326,0.0583918
327,0.0516333
328,0.0456153
329,0.040262
330,0.0355047
331,0.0312812
332,0.0275354
333,0.0242166
334,0.0212788
335,0.018681
336,0.016386
337,0.0143604
338,0.0125744
339,0.0110012
340,0.00961664
341,0.00839931
342,0.00732999
343,0.00639155
344,0.00556874
345,0.00484795
346,0.0042171
347,0.00366546
348,0.0031835
349,0.00276278
350,0.00239584
351,0.00207607
352,0.00179763
353,0.00155539
354,0.00134481
355,0.0011619
356,0.00100314
357,0.000865465
358,0.000746153
359,0.000642839
360,0.000553444
361,0.00047615
362,0.000409369
363,0.000351713
364,0.000301971
365,0.000259088
366,0.000222144
367,0.00019034
368,0.000162979
369,0.000139457
370,0.00011925
371,0.000101903
372,8.70212e-05
373,7.4263e-05
374,6.33331e-05
375,5.39759e-05
376,4.59706e-05
377,3.91266e-05
378,3.32795e-05
379,2.82875e-05
380,2.40284e-05
381,2.03972e-05
382,1.73034e-05
383,1.46692e-05
384,1.2428e-05
385,1.05223e-05
386,8.90309e-06
387,7.5282e-06
388,6.36156e-06
389,5.37229e-06
390,4.53398e-06
391,3.82407e-06
392,3.2233e-06
393,2.71523e-06
394,2.28582e-06
395,1.92315e-06
396,1.61703e-06
397,1.35882e-06
398,1.14116e-06
399,9.57787e-07
400,8.03408e-07
401,6.73517e-07
402,5.64297e-07
403,4.72516e-07
404,3.95435e-07
405,3.3074e-07
406,2.76473e-07
407,2.3098e-07
408,1.92865e-07
409,1.6095e-07
410,1.34242e-07
411,1.11904e-07
412,9.32328e-08
413,7.76344e-08
414,6.46107e-08
415,5.37428e-08
416,4.4679e-08
417,3.71239e-08
418,3.08299e-08
419,2.55894e-08
420,2.12284e-08
421,1.76013e-08
422,1.45862e-08
423,1.20813e-08
424,1.00013e-08
425,8.27504e-09
426,6.84318e-09
427,5.65614e-09
428,4.67257e-09
429,3.85804e-09
430,3.18384e-09
431,2.62611e-09
432,2.16497e-09
433,1.78389e-09
434,1.46914e-09
435,1.20931e-09
436,9.94923e-10
437,8.18127e-10
438,6.72412e-10
439,5.5237e-10
440,4.53527e-10
441,3.72195e-10
442,3.05299e-10
443,2.50301e-10
444,2.05103e-10
445,1.67985e-10
446,1.3752e-10
447,1.12534e-10
448,9.20459e-11
449,7.52458e-11
450,6.14814e-11
451,5.02152e-11
452,4.0998e-11
453,3.34503e-11
454,2.72728e-11
455,2.22332e-11
456,1.81156e-11
457,1.47478e-11
458,1.2011e-11
459,9.78168e-12
460,7.95151e-12
461,6.45916e-12
462,5.24685e-12
463,4.26153e-12
464,3.45925e-12
465,2.81351e-12
466,2.2892e-12
467,1.85447e-12
468,1.50403e-12
469,1.22004e-12
470,9.79895e-13
471,7.88824e-13
472,6.49288e-13
473,5.29554e-13
474,4.18544e-13
475,3.4046e-13
476,2.79501e-13
477,2.24045e-13
478,1.85551e-13
479,1.54776e-13
480,1.24244e-13
