1,1,0,1.66667
1,2,0,0.493624
1,2,0.0277778,0.592349
1,2,0.0555556,0.355409
1,2,0.0833333,0.142164
1,2,0.111111,0.0426491
1,2,0.138889,0.0102358
1,2,0.166667,0.00204716
1,2,0.194444,0.000350941
1,2,0.222222,5.26412e-05
1,2,0.25,7.01882e-06
1,2,0.277778,8.42259e-07
1,2,0.305556,9.18828e-08
1,2,0.333333,9.18828e-09
1,2,0.361111,8.48149e-10
1,2,0.388889,7.26985e-11
1,2,0.416667,5.81577e-12
1,2,0.444444,4.36324e-13
1,2,0.472222,3.07501e-14
1,2,0.5,2.00149e-15
1,2,0.527778,1.81953e-16
1,3,0,0.146199
1,3,0.0277778,0.350877
1,3,0.0555556,0.421052
1,3,0.0833333,0.0842105
1,3,0.111111,0.126316
1,3,0.138889,0.0970104
1,3,0.166667,0.0266779
1,3,0.194444,0.00748366
1,3,0.222222,0.00311819
1,3,0.25,0.00106434
1,3,0.277778,0.000195573
1,3,0.305556,2.87917e-05
1,3,0.333333,8.20754e-06
1,3,0.361111,2.01864e-06
1,3,0.388889,2.78875e-07
1,3,0.416667,3.27071e-08
1,3,0.444444,5.23368e-09
1,3,0.472222,9.67072e-10
1,3,0.5,1.59369e-10
1,3,0.527778,1.6187e-11
1,3,0.0833333,0.252631
1,3,0.194444,0.00582063
1,3,0.333333,2.93904e-06
1,3,0.444444,3.23281e-09
1,3,0.555556,1.45054e-12
1,3,0.111111,0.0757894
1,3,0.222222,0.000873094
1,3,0.361111,3.91872e-08
1,3,0.472222,2.28199e-10
1,3,0.583333,1.07231e-13
1,3,0.166667,0.0121263
1,3,0.277778,5.98693e-05
1,3,0.305556,2.69412e-05
1,3,0.416667,2.37362e-08
1,3,0.527778,3.94389e-12
1,3,0.555556,9.65175e-13
1,3,0.583333,1.68856e-13
1,3,0.611111,2.50549e-14
1,3,0.638889,2.95945e-15
1,3,0.666667,2.23129e-16
1,3,0.694444,1.43407e-17
1,3,0.388889,7.38958e-08
1,3,0.638889,1.83749e-16
1,3,0.666667,9.11668e-17
1,3,0.694444,1.5812e-17
1,3,0.722222,2.13623e-18
1,3,0.75,2.45655e-19
1,3,0.777778,1.60361e-20
1,3,0.805556,9.11942e-22
1,3,0.611111,5.06547e-15
1,3,0.722222,6.41243e-19
1,3,0.833333,4.0356e-23
1,3,0.777778,4.81088e-21
1,3,0.805556,7.83129e-22
1,3,0.833333,9.14291e-23
1,3,0.861111,9.77093e-24
1,3,0.888889,5.74397e-25
1,3,0.916667,2.98415e-26
1,3,0.944444,1.26984e-27
1,3,0.888889,1.14227e-25
1,3,0.916667,1.61004e-26
1,3,0.944444,1.6153e-27
1,3,0.972222,1.69124e-28
1,4,0,0.0433003
1,4,0.0277778,0.155881
1,4,0.0555556,0.280586
1,4,0.0833333,0.0374115
1,4,0.111111,0.101011
1,4,0.138889,0.137375
1,4,0.166667,0.103974
1,4,0.194444,0.0194865
1,4,0.222222,0.018272
1,4,0.25,0.0087569
1,4,0.277778,0.00309929
1,4,0.305556,0.000837317
1,4,0.333333,0.00028098
1,4,0.361111,9.07784e-05
1,4,0.388889,2.29252e-05
1,4,0.416667,4.5728e-06
1,4,0.444444,1.00794e-06
1,4,0.472222,2.59132e-07
1,4,0.5,5.28244e-08
1,4,0.527778,8.6846e-09
1,4,0.0833333,0.299292
1,4,0.194444,0.0478388
1,4,0.333333,0.000147356
1,4,0.444444,6.39131e-07
1,4,0.555556,1.07491e-09
1,4,0.111111,0.202022
1,4,0.222222,0.0120243
1,4,0.361111,2.01774e-05
1,4,0.472222,7.07488e-08
1,4,0.583333,1.09607e-10
1,4,0.166667,0.0107745
1,4,0.277778,0.000984112
1,4,0.305556,0.000590467
1,4,0.416667,2.73496e-06
1,4,0.527778,4.38754e-09
1,4,0.555556,1.30421e-09
1,4,0.583333,2.82683e-10
1,4,0.611111,4.972e-11
1,4,0.638889,7.42884e-12
1,4,0.666667,9.31483e-13
1,4,0.694444,8.90824e-14
1,4,0.388889,5.81074e-06
1,4,0.638889,2.52741e-12
1,4,0.666667,6.32193e-13
1,4,0.694444,1.36554e-13
1,4,0.722222,2.2702e-14
1,4,0.75,3.17702e-15
1,4,0.777778,3.82172e-16
1,4,0.805556,3.84371e-17
1,4,0.611111,9.01733e-12
1,4,0.722222,7.27089e-15
1,4,0.833333,2.99797e-18
1,4,0.777778,1.34333e-16
1,4,0.805556,2.80478e-17
1,4,0.833333,4.92172e-18
1,4,0.861111,6.72723e-19
1,4,0.888889,7.771e-20
1,4,0.916667,7.61438e-21
1,4,0.944444,5.96936e-22
1,4,0.888889,1.63975e-20
1,4,0.916667,3.46385e-21
1,4,0.944444,6.0427e-22
1,4,0.972222,8.36846e-23
1,4,0.138889,0.0808088
1,4,0.25,0.00232729
1,4,0.388889,1.76531e-06
1,4,0.5,5.38746e-09
1,4,0.638889,4.89848e-13
1,4,0.75,4.71713e-16
1,4,0.861111,1.98854e-19
1,4,0.972222,3.65671e-23
1,4,0.166667,0.0161618
1,4,0.277778,0.000279275
1,4,0.416667,1.25347e-08
1,4,0.527778,1.45194e-10
1,4,0.666667,3.24056e-15
1,4,0.777778,1.90759e-17
1,4,0.888889,1.00683e-20
1,4,0.25,0.00103435
1,4,0.361111,7.66012e-06
1,4,0.5,1.15463e-08
1,4,0.611111,8.00163e-12
1,4,0.472222,1.89095e-08
1,4,0.722222,1.26918e-15
1,4,0.75,5.16896e-16
1,4,0.861111,5.47304e-20
1,4,0.972222,3.06823e-24
1,4,1,1.2427e-24
1,4,0.583333,1.55599e-11
1,4,0.833333,5.80365e-20
1,4,0.916667,2.79258e-22
