2,2,1,5.74472e-28
2,3,1,6.15586e-22
2,3,1,1.18214e-22
2,3,1.02778,8.19166e-24
2,4,1,5.38148e-18
2,4,1,1.21181e-18
2,4,1.02778,1.7335e-19
2,4,1.02778,1.1227e-21
2,5,1,4.454e-15
2,5,1,1.06264e-15
2,5,1.02778,2.92035e-16
2,5,1.02778,2.49624e-17
2,5,1,4.01375e-18
2,6,1,8.97948e-13
2,6,1,2.57403e-13
2,6,1.02778,7.89904e-14
2,6,1.02778,1.17684e-14
2,6,1,5.08748e-15
2,7,1,6.69338e-11
2,7,1,2.45692e-11
2,7,1.02778,6.74041e-12
2,7,1.02778,1.26688e-12
2,7,1,1.14954e-12
2,7,1,1.1218e-16
2,7,1.02778,5.4038e-15
2,8,1,2.35367e-09
2,8,1,1.11185e-09
2,8,1.02778,2.55977e-10
2,8,1.02778,5.58034e-11
2,8,1,9.89521e-11
2,8,1,4.78774e-13
2,8,1.02778,6.12348e-13
2,9,1,4.61709e-08
2,9,1,2.77991e-08
2,9,1.02778,5.23707e-09
2,9,1.02778,1.26258e-09
2,9,1,4.08609e-09
2,9,1,8.1163e-11
2,9,1.02778,2.3943e-11
2,9,1,3.19595e-16
2,10,1,5.66709e-07
2,10,1,4.29959e-07
2,10,1.02778,6.50816e-08
2,10,1.02778,1.64574e-08
2,10,1,9.52868e-08
2,10,1,4.41337e-09
2,10,1.02778,4.4983e-10
2,10,1,9.10789e-12
2,11,1,4.70164e-06
2,11,1,4.45414e-06
2,11,1.02778,5.34386e-07
2,11,1.02778,1.33629e-07
2,11,1,1.40042e-06
2,11,1,1.18969e-07
2,11,1.02778,4.51564e-09
2,11,1,1.36799e-09
2,11,1.02778,6.46803e-12
2,12,1,2.78351e-05
2,12,1,3.27052e-05
2,12,1.02778,3.07937e-06
2,12,1.02778,7.23318e-07
2,12,1,1.39875e-05
2,12,1,1.91166e-06
2,12,1.02778,2.59746e-08
2,12,1,5.63606e-08
2,12,1.02778,9.48596e-11
2,12,1,6.26205e-11
2,13,1,0.000122518
2,13,1,0.000177552
2,13,1.02778,1.3037e-05
2,13,1.02778,2.76252e-06
2,13,1,0.000100214
2,13,1,2.03019e-05
2,13,1.02778,9.46029e-08
2,13,1,1.15339e-06
2,13,1.02778,3.97786e-10
2,13,1,8.62975e-09
2,14,1,0.000414778
2,14,1,0.00073718
2,14,1.02778,4.21191e-05
2,14,1.02778,7.82558e-06
2,14,1,0.000536481
2,14,1,0.000152365
2,14,1.02778,2.39301e-07
2,14,1,1.4347e-05
2,14,1.02778,9.30602e-10
2,14,1,2.90919e-07
2,14,1,1.89631e-10
2,15,1,0.00111359
2,15,1,0.00241021
2,15,1.02778,0.000107429
2,15,1.02778,1.7218e-05
2,15,1,0.00221816
2,15,1,0.000847767
2,15,1.02778,4.55754e-07
2,15,1,0.000120503
2,15,1.02778,1.53063e-09
2,15,1,4.83531e-06
2,15,1,2.41646e-08
2,16,1,0.00244022
2,16,1,0.00637429
2,16,1.02778,0.000223245
2,16,1.02778,3.06771e-05
2,16,1,0.00729002
2,16,1,0.00363045
2,16,1.02778,6.95553e-07
2,16,1,0.000730464
2,16,1.02778,1.97882e-09
2,16,1,4.92119e-05
2,16,1,6.92542e-07
2,16,1,2.58415e-10
2,17,1,0.004483
2,17,1,0.0139852
2,17,1.02778,0.000388958
2,17,1.02778,4.5857e-05
2,17,1,0.0195495
2,17,1,0.0123486
2,17,1.02778,8.90558e-07
2,17,1,0.00335258
2,17,1.02778,2.14319e-09
2,17,1,0.000342373
2,17,1,9.66679e-06
2,17,1,3.04869e-08
2,18,1,0.00707245
2,18,1,0.0260554
2,18,1.02778,0.000582619
2,18,1.02778,5.91989e-05
2,18,1,0.043825
2,18,1,0.0343031
2,18,1.02778,9.8936e-07
2,18,1,0.0121009
2,18,1.02778,2.02484e-09
2,18,1,0.00174526
2,18,1,8.28633e-05
2,18,1,7.58145e-07
2,18,1,1.29351e-10
2,19,1,0.00978265
2,19,1,0.042092
2,19,1.02778,0.000766474
2,19,1.02778,6.75451e-05
2,19,1,0.0839564
2,19,1,0.0797899
2,19,1.02778,9.77933e-07
2,19,1,0.0354623
2,19,1.02778,1.7153e-09
2,19,1,0.006854
2,19,1,0.000490361
2,19,1,9.03419e-06
2,19,1,1.41266e-08
2,20,1,0.0120747
2,20,1,0.0600467
2,20,1.02778,0.000901547
2,20,1.02778,6.93872e-05
2,20,1,0.14016
2,20,1,0.158887
2,20,1.02778,8.76627e-07
2,20,1,0.0867264
2,20,1.02778,1.32877e-09
2,20,1,0.0215705
2,20,1,0.00215691
2,20,1,6.62567e-05
2,20,1,3.08128e-07
2,21,1,0.013497
2,21,1,0.0768325
2,21,1.02778,0.000962257
2,21,1.02778,6.51358e-05
2,21,1,0.207402
2,21,1,0.276164
2,21,1.02778,7.23262e-07
2,21,1,0.181227
2,21,1.02778,9.55148e-10
2,21,1,0.0561768
2,21,1,0.00743448
2,21,1,0.000339288
2,21,1,3.15364e-06
2,22,1,0.0138325
2,22,1,0.0893554
2,22,1.02778,0.000943506
2,22,1.02778,5.65507e-05
2,22,1,0.276033
2,22,1,0.426009
2,22,1.02778,5.55676e-07
2,22,1,0.330159
2,22,1.02778,6.44279e-10
2,22,1,0.12432
2,22,1,0.0209026
2,22,1,0.00131242
2,22,1,1.99626e-05
2,23,1,0.0131326
2,23,1,0.095518
2,23,1.02778,0.000858614
2,23,1.02778,4.58566e-05
2,23,1,0.334553
2,23,1,0.591597
2,23,1.02778,4.01294e-07
2,23,1,0.533406
