306,0.664011
307,0.60063
308,0.542736
309,0.489921
310,0.441798
311,0.398003
312,0.358195
313,0.322052
314,0.289273
315,0.25958
316,0.232711
317,0.208424
318,0.186494
319,0.166714
320,0.148892
321,0.132851
322,0.118427
323,0.105471
324,0.0938452
325,0.0834241
326,0.074092
327,0.0657437
328,0.0582828
329,0.0516217
330,0.0456807
331,0.040387
332,0.035675
333,0.0314847
334,0.0277621
335,0.0244583
336,0.0215288
337,0.0189339
338,0.0166375
339,0.0146072
340,0.0128139
341,0.0112315
342,0.00983627
343,0.00860737
344,0.00752591
345,0.00657506
346,0.0057398
347,0.00500672
348,0.00436388
349,0.00380066
350,0.00330761
351,0.00287636
352,0.00249947
353,0.00217036
354,0.00188321
355,0.00163286
356,0.00141478
357,0.00122494
358,0.00105983
359,0.00091632
360,0.000791691
361,0.000683536
362,0.000589747
363,0.000508475
364,0.000438101
365,0.000377209
366,0.000324558
367,0.000279066
368,0.000239787
369,0.000205897
370,0.000176677
371,0.000151501
372,0.000129825
373,0.000111175
374,9.51406e-05
375,8.13639e-05
376,6.95355e-05
377,5.93869e-05
378,5.06856e-05
379,4.32304e-05
380,3.68473e-05
381,3.13859e-05
382,2.67163e-05
383,2.27264e-05
384,1.93198e-05
385,1.64131e-05
386,1.39346e-05
387,1.18228e-05
388,1.00246e-05
389,8.49442e-06
390,7.19326e-06
391,6.08755e-06
392,5.14858e-06
393,4.35172e-06
394,3.67592e-06
395,3.10316e-06
396,2.61804e-06
397,2.20743e-06
398,1.86009e-06
399,1.56647e-06
400,1.31842e-06
401,1.10899e-06
402,9.32287e-07
403,7.83282e-07
404,6.57713e-07
405,5.51958e-07
406,4.62943e-07
407,3.88064e-07
408,3.25114e-07
409,2.72222e-07
410,2.27809e-07
411,1.90535e-07
412,1.59273e-07
413,1.33067e-07
414,1.11112e-07
415,9.27283e-08
416,7.73446e-08
417,6.4478e-08
418,5.37229e-08
419,4.47377e-08
420,3.72353e-08
421,3.09744e-08
422,2.57525e-08
423,2.13996e-08
424,1.7773e-08
425,1.47531e-08
426,1.22399e-08
427,1.01495e-08
428,8.4117e-09
429,6.96776e-09
430,5.76869e-09
431,4.77346e-09
432,3.94789e-09
433,3.26342e-09
434,2.69622e-09
435,2.22646e-09
436,1.8376e-09
437,1.51588e-09
438,1.24987e-09
439,1.03001e-09
440,8.48402e-10
441,6.98463e-10
442,5.74737e-10
443,4.7269e-10
444,3.88576e-10
445,3.19273e-10
446,2.62192e-10
447,2.15224e-10
448,1.76584e-10
449,1.44813e-10
450,1.18693e-10
451,9.72416e-11
452,7.96267e-11
453,6.51788e-11
454,5.33328e-11
455,4.36126e-11
456,3.56467e-11
457,2.91228e-11
458,2.37879e-11
459,1.94192e-11
460,1.58382e-11
461,1.29111e-11
462,1.05338e-11
463,8.5726e-12
464,6.98289e-12
465,5.69034e-12
466,4.63552e-12
467,3.75898e-12
468,3.06073e-12
469,2.48132e-12
470,2.02076e-12
471,1.63448e-12
472,1.33734e-12
473,1.08476e-12
474,8.76752e-13
475,7.13312e-13
476,5.79584e-13
477,4.60708e-13
478,3.7155e-13
479,3.12111e-13
480,2.52668e-13
